Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
SLR_damages,TUR,0.00383912,0.00453161,0.00526315,0.00602255,0.00679957,0.00758734,0.00838172,0.00917938,0.00997745,0.0107738,0.0115666,0.0123543,0.0131354,0.0139085,0.0146724,0.015426,0.0161681,0.0168977,0.0176144,0.0183185,0.0190111,0.0196947,0.0203727,0.0210501,0.0217336,0.0224319,0.023157
SLR_damages,UKR,0.000885731,0.0010455,0.00121427,0.00138947,0.00156874,0.00175049,0.00193376,0.00211779,0.00230192,0.00248563,0.00266854,0.00285028,0.00303049,0.00320885,0.00338509,0.00355895,0.00373016,0.0038985,0.00406386,0.00422629,0.00438608,0.00454379,0.00470022,0.00485651,0.00501419,0.0051753,0.00534259
SLR_damages,STAN,0.000885731,0.0010455,0.00121427,0.00138947,0.00156874,0.00175049,0.00193376,0.00211779,0.00230192,0.00248563,0.00266854,0.00285028,0.00303049,0.00320885,0.00338509,0.00355895,0.00373016,0.0038985,0.00406386,0.00422629,0.00438608,0.00454379,0.00470022,0.00485651,0.00501419,0.0051753,0.00534259
SLR_damages,RUS,0.000885731,0.0010455,0.00121427,0.00138947,0.00156874,0.00175049,0.00193376,0.00211779,0.00230192,0.00248563,0.00266854,0.00285028,0.00303049,0.00320885,0.00338509,0.00355895,0.00373016,0.0038985,0.00406386,0.00422629,0.00438608,0.00454379,0.00470022,0.00485651,0.00501419,0.0051753,0.00534259
SLR_damages,ME,0.00383912,0.00453161,0.00526315,0.00602255,0.00679957,0.00758734,0.00838172,0.00917938,0.00997745,0.0107738,0.0115666,0.0123543,0.0131354,0.0139085,0.0146724,0.015426,0.0161681,0.0168977,0.0176144,0.0183185,0.0190111,0.0196947,0.0203727,0.0210501,0.0217336,0.0224319,0.023157
SLR_damages,INDIA,0.00153418,0.00181091,0.00210325,0.00240672,0.00271723,0.00303203,0.00334948,0.00366824,0.00398716,0.00430538,0.0046222,0.00493698,0.00524913,0.00555808,0.00586334,0.00616448,0.00646104,0.00675262,0.00703903,0.00732038,0.00759717,0.00787033,0.00814128,0.00841199,0.00868512,0.00896417,0.00925394
SLR_damages,KOR,0.00432943,0.00511035,0.00593533,0.00679171,0.00766796,0.00855635,0.00945218,0.0103517,0.0112517,0.0121497,0.0130438,0.0139321,0.014813,0.0156848,0.0165463,0.0173961,0.0182329,0.0190558,0.019864,0.020658,0.0214391,0.0222099,0.0229745,0.0237385,0.0245093,0.0252967,0.0261145
SLR_damages,CHN,0.0031083,0.00366896,0.00426125,0.00487609,0.00550519,0.00614301,0.00678617,0.00743198,0.00807813,0.00872285,0.00936473,0.0100025,0.0106349,0.0112609,0.0118793,0.0124894,0.0130903,0.013681,0.0142613,0.0148313,0.0153921,0.0159456,0.0164945,0.017043,0.0175963,0.0181617,0.0187488
SLR_damages,SEAS,0.0115265,0.0136056,0.015802,0.018082,0.0204149,0.0227801,0.0251651,0.0275599,0.0299561,0.0323469,0.0347272,0.0370922,0.0394374,0.0417585,0.044052,0.0463145,0.0485426,0.0507333,0.0528851,0.0549989,0.0570785,0.0591308,0.0611664,0.0632004,0.0652524,0.0673489,0.069526
SLR_damages,INDO,0.0115265,0.0136056,0.015802,0.018082,0.0204149,0.0227801,0.0251651,0.0275599,0.0299561,0.0323469,0.0347272,0.0370922,0.0394374,0.0417585,0.044052,0.0463145,0.0485426,0.0507333,0.0528851,0.0549989,0.0570785,0.0591308,0.0611664,0.0632004,0.0652524,0.0673489,0.069526
SLR_damages,JAP,0.00418993,0.0049457,0.00574409,0.00657288,0.0074209,0.00828066,0.00914763,0.0100182,0.0108892,0.0117582,0.0126235,0.0134832,0.0143357,0.0151794,0.0160131,0.0168355,0.0176455,0.0184418,0.019224,0.0199924,0.0207483,0.0214943,0.0222343,0.0229736,0.0237196,0.0244817,0.025273
SLR_damages,OCE,0.002694,0.00317993,0.00369327,0.00422616,0.00477141,0.00532421,0.00588164,0.00644138,0.0070014,0.00756019,0.00811651,0.00866927,0.0092174,0.00975991,0.0102959,0.0108247,0.0113455,0.0118575,0.0123604,0.0128545,0.0133405,0.0138202,0.014296,0.0147713,0.0152509,0.015741,0.0162498
SLR_damages,RSAS,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234
SLR_damages,RSAF,-0.000785592,-0.000927294,-0.00107699,-0.00123238,-0.00139138,-0.00155258,-0.00171513,-0.00187836,-0.00204167,-0.00220461,-0.00236684,-0.00252803,-0.00268787,-0.00284607,-0.00300238,-0.00315658,-0.00330844,-0.00345774,-0.00360441,-0.00374847,-0.0038902,-0.00403008,-0.00416882,-0.00430744,-0.0044473,-0.00459019,-0.00473857
LBD_factor,Global,0.999998,0.783364,0.633529,0.540138,0.479495,0.437129,0.405315,0.380372,0.360243,0.343439,0.328968,0.316255,0.30497,0.29488,0.285778,0.277463,0.269801,0.262732,0.256234,0.250301,0.244921,0.240083,0.235777,0.232005,0.228785,0.226171,0.224316
LOT_factor,Global,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
learning_factor,Global,0.999998,0.783364,0.633529,0.540138,0.479495,0.437129,0.405315,0.380372,0.360243,0.343439,0.328968,0.316255,0.30497,0.29488,0.285778,0.277463,0.269801,0.262732,0.256234,0.250301,0.244921,0.240083,0.235777,0.232005,0.228785,0.226171,0.224316
abatement_costs,CAN,0,0.00798462,0.0554855,0.147683,0.164828,0.169605,0.172171,0.185361,0.206031,0.226299,0.240315,0.244027,0.240538,0.235647,0.235433,0.243561,0.25378,0.258511,0.256023,0.246365,0.229772,0.206629,0.177508,0.143254,0.105119,0.064942,0.0262167
abatement_costs,USA,0,0.0387125,0.281916,0.950297,1.90453,2.0229,2.12015,2.18953,2.23013,2.24343,2.23222,2.20373,2.17579,2.15973,2.13505,2.08122,2.00286,1.90625,1.78529,1.63545,1.46085,1.26631,1.05481,0.829781,0.5964,0.362649,0.144971
abatement_costs,MEX,0,0.00656423,0.0443768,0.0732196,0.0927312,0.111023,0.129872,0.152679,0.180132,0.211305,0.242919,0.271026,0.295525,0.31824,0.342089,0.3691,0.395167,0.414288,0.421804,0.41473,0.3933,0.358597,0.311507,0.253504,0.187117,0.116024,0.0468861
abatement_costs,RCAM,0,0.0055077,0.0166523,0.023399,0.0318053,0.0438475,0.0612963,0.085476,0.116024,0.151293,0.189996,0.230949,0.273938,0.31893,0.364192,0.407294,0.446604,0.479734,0.499915,0.501008,0.482811,0.446638,0.393126,0.323713,0.241485,0.15117,0.0615827
abatement_costs,BRA,0,0.00601257,0.0423119,0.131563,0.260901,0.365803,0.398296,0.400247,0.382891,0.370638,0.390011,0.454941,0.513264,0.508464,0.478847,0.481031,0.500036,0.505305,0.494882,0.473619,0.441207,0.396694,0.340937,0.27551,0.202522,0.12532,0.0506342
abatement_costs,RSAM,0,0.0126248,0.0592848,0.129941,0.245204,0.381677,0.479733,0.531383,0.5601,0.61963,0.710368,0.809538,0.894787,0.948617,0.985473,1.02625,1.06406,1.08404,1.07761,1.04058,0.973836,0.879427,0.759086,0.615649,0.454049,0.281934,0.114346
abatement_costs,NAF,0,0.00900963,0.0142139,0.0200833,0.0262111,0.0327082,0.0408526,0.0524621,0.0675792,0.0850341,0.103088,0.119956,0.136081,0.152569,0.168957,0.184267,0.19776,0.208276,0.213111,0.210004,0.19912,0.181233,0.156885,0.126955,0.0929563,0.057002,0.0226769
abatement_costs,WAF,0,0.0136164,0.0245566,0.0320588,0.0378264,0.0519407,0.071047,0.0801364,0.0887558,0.12993,0.215121,0.338021,0.498138,0.69645,0.935146,1.21238,1.50642,1.78106,1.99054,2.09721,2.09461,1.98696,1.77813,1.47797,1.10586,0.689872,0.277757
abatement_costs,EAF,0,0.00120282,0.00231333,0.00340328,0.00444668,0.00588178,0.00806978,0.0114118,0.0167521,0.0255743,0.0403337,0.0644543,0.101189,0.152694,0.216597,0.287009,0.35978,0.429994,0.485721,0.515456,0.517187,0.492138,0.441185,0.366842,0.274253,0.170776,0.0685686
abatement_costs,SAF,0,0.00792482,0.0387646,0.0511901,0.0623603,0.077068,0.0945508,0.112093,0.128383,0.14275,0.155265,0.166393,0.176298,0.184985,0.19201,0.196927,0.199717,0.200046,0.196432,0.187671,0.173985,0.155857,0.133573,0.107595,0.0787939,0.0485362,0.0194867
abatement_costs,WEU,0,0.0356743,0.261276,0.533761,0.602525,0.696957,0.814044,0.939557,1.05799,1.1571,1.24763,1.34165,1.41568,1.44685,1.46479,1.50239,1.54078,1.55125,1.52348,1.45468,1.34699,1.20383,1.02863,0.826229,0.603834,0.371873,0.149865
abatement_costs,CEU,0,0.0072846,0.0517285,0.10494,0.128898,0.151064,0.172221,0.194074,0.21568,0.23509,0.250805,0.261504,0.265032,0.260471,0.253885,0.251388,0.249704,0.243892,0.233081,0.217635,0.197877,0.174139,0.146879,0.116721,0.0845469,0.0516768,0.020693
abatement_costs,TUR,0,0.0220902,0.0342273,0.0436026,0.0520699,0.0616566,0.0734834,0.0878015,0.103269,0.117933,0.131255,0.143348,0.154643,0.165167,0.172551,0.17456,0.172788,0.169148,0.162603,0.152049,0.138001,0.121182,0.101978,0.0808251,0.0583953,0.0356268,0.0142632
abatement_costs,UKR,0,0.00490034,0.0185901,0.0269638,0.0363727,0.0441763,0.0514939,0.0608375,0.0709879,0.0792745,0.0856145,0.0912172,0.0962337,0.10041,0.104026,0.107399,0.110054,0.111198,0.109948,0.105682,0.098494,0.0886322,0.0762639,0.0616669,0.0453494,0.028088,0.0113729
abatement_costs,STAN,0,0.00976859,0.0158365,0.021889,0.0267232,0.0299744,0.0333101,0.0387022,0.0444182,0.04812,0.0529701,0.0627931,0.0730055,0.0777166,0.0786703,0.0792517,0.0794295,0.0783211,0.0755255,0.0709352,0.0647166,0.0570794,0.0482062,0.0383253,0.0277597,0.0169657,0.0067968
abatement_costs,RUS,0,0.0706339,0.164365,0.210743,0.247269,0.273437,0.294647,0.317149,0.345051,0.378986,0.405139,0.409919,0.405539,0.407648,0.410506,0.404885,0.392445,0.376393,0.355209,0.327329,0.293706,0.255557,0.213539,0.168393,0.121264,0.0738529,0.0295613
abatement_costs,ME,0,0.0548022,0.115575,0.150393,0.187145,0.22284,0.259969,0.301841,0.347134,0.392845,0.437241,0.479877,0.523595,0.570806,0.616566,0.654466,0.68315,0.701196,0.701647,0.678957,0.634554,0.571233,0.490807,0.395734,0.28993,0.178828,0.0721261
abatement_costs,INDIA,0,0.0503989,0.0891954,0.139318,0.204585,0.295011,0.414547,0.561906,0.738664,0.94496,1.16551,1.37914,1.58497,1.78725,1.96869,2.10958,2.21741,2.29962,2.3298,2.28124,2.15507,1.9588,1.69622,1.37457,1.00837,0.619447,0.246583
abatement_costs,KOR,0,0.016786,0.0897872,0.170008,0.190569,0.208126,0.223495,0.235578,0.243719,0.247484,0.246313,0.239996,0.230304,0.219574,0.209074,0.199362,0.189328,0.177639,0.16407,0.148757,0.131886,0.113629,0.0941694,0.0737602,0.0528003,0.0319637,0.0127033
abatement_costs,CHN,0,0.196717,1.0143,2.41703,3.23033,3.72565,4.1323,4.40103,4.53958,4.56941,4.48155,4.2763,4.01332,3.76178,3.53977,3.343,3.14585,2.92322,2.67456,2.40518,2.11765,1.81375,1.49597,1.16773,0.834306,0.505056,0.201309
abatement_costs,SEAS,0,0.0433234,0.0678921,0.0934903,0.117921,0.142253,0.171534,0.212014,0.260342,0.309422,0.362529,0.424345,0.481053,0.516541,0.544636,0.584963,0.629293,0.661868,0.675156,0.665392,0.632396,0.577274,0.501383,0.407282,0.299435,0.184384,0.0736522
abatement_costs,INDO,0,0.023875,0.0604426,0.0879188,0.117765,0.146243,0.176204,0.214371,0.260645,0.310422,0.357448,0.395888,0.429462,0.464419,0.497918,0.524933,0.545697,0.560398,0.563178,0.548367,0.516149,0.468062,0.404858,0.328072,0.240923,0.148346,0.0593049
abatement_costs,JAP,0,0.00637779,0.0480813,0.160557,0.27514,0.294876,0.316817,0.339525,0.35926,0.3721,0.376892,0.374514,0.370436,0.369828,0.370053,0.367115,0.361019,0.352209,0.338676,0.318428,0.291648,0.258939,0.220522,0.176892,0.129237,0.0795717,0.0320113
abatement_costs,OCE,0,0.00139116,0.0121079,0.0510906,0.116343,0.180574,0.190418,0.186458,0.187424,0.21168,0.23774,0.239743,0.232589,0.238638,0.252238,0.262039,0.26746,0.269688,0.266414,0.255488,0.237368,0.212958,0.182726,0.147353,0.10807,0.0667371,0.0269191
abatement_costs,RSAS,0,0.00271698,0.00496697,0.00817839,0.0127811,0.0196795,0.0301745,0.04584,0.0676165,0.096003,0.132491,0.178961,0.2359,0.30298,0.380576,0.46806,0.559597,0.645167,0.710136,0.741498,0.736721,0.696889,0.622835,0.517531,0.38742,0.242043,0.0977612
abatement_costs,RSAF,0,0.00317561,0.00464559,0.0085105,0.0135196,0.017989,0.0155731,0.0191198,0.0240412,0.0344701,0.0522013,0.0780003,0.110968,0.149086,0.194159,0.248815,0.308017,0.362447,0.403105,0.423237,0.421576,0.398863,0.356005,0.295144,0.220263,0.137048,0.0550389
area_under_MAC,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,MEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RCAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,NAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,WAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,EAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,WEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,UKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,STAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,INDIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,KOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,SEAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,INDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,JAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,OCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,CAN,0,0.0047237,0.0299616,0.0729618,0.0746195,0.070714,0.0664892,0.0666266,0.0689108,0.0701775,0.069073,0.0652001,0.0599813,0.0550816,0.0517814,0.0505623,0.0498322,0.0481112,0.0454014,0.0419571,0.0378292,0.0330535,0.0277205,0.0219415,0.0158576,0.00968731,0.0038855
rel_abatement_costs,USA,0,0.00211382,0.0140161,0.0438442,0.0827423,0.0832637,0.082986,0.0816479,0.0792474,0.0759406,0.0721206,0.0682224,0.0647432,0.0619125,0.0591174,0.0558082,0.0520601,0.0480222,0.0436792,0.0390214,0.0341155,0.0290264,0.0237978,0.0184782,0.0131433,0.00792906,0.0031544
rel_abatement_costs,MEX,0,0.00287467,0.0167819,0.0241991,0.0270015,0.0286381,0.0298235,0.031364,0.0332665,0.0352542,0.0367747,0.0373778,0.037283,0.0368781,0.0365328,0.036428,0.0361644,0.0353219,0.0337899,0.0315601,0.0286866,0.0252408,0.0212922,0.0169277,0.0122717,0.00751076,0.00301373
rel_abatement_costs,RCAM,0,0.00453382,0.0113861,0.0134658,0.0155363,0.0182788,0.0219527,0.0264955,0.0313311,0.0357952,0.0396118,0.0426743,0.0451154,0.047072,0.0484229,0.0490368,0.0489796,0.0482832,0.0467081,0.0440595,0.0404048,0.0358617,0.0305093,0.024452,0.0178633,0.0110137,0.0044489
rel_abatement_costs,BRA,0,0.00189954,0.0116536,0.0324198,0.0584836,0.0751869,0.0754201,0.0701253,0.0623898,0.0564832,0.0558104,0.0613113,0.0653872,0.061463,0.0550485,0.0526625,0.052188,0.0503465,0.0472735,0.0436605,0.0394705,0.0345888,0.0290929,0.0231018,0.0167486,0.0102577,0.0041196
rel_abatement_costs,RSAM,0,0.00350857,0.0139629,0.0263812,0.0434973,0.0597782,0.0668664,0.0663363,0.0629904,0.0631608,0.0660639,0.0691337,0.0705425,0.0693424,0.0670983,0.0653825,0.0636229,0.0609837,0.0573945,0.0529518,0.0477059,0.0417105,0.0350435,0.0278084,0.0201601,0.0123594,0.00497535
rel_abatement_costs,NAF,0,0.00502861,0.00627021,0.00722974,0.00787636,0.00833045,0.00892962,0.00994811,0.0112185,0.0124634,0.0134831,0.0141607,0.0146279,0.015035,0.0153597,0.0155419,0.0155371,0.0152967,0.0147442,0.0138329,0.0125969,0.0110846,0.00933393,0.00739143,0.00532452,0.00322868,0.00127789
rel_abatement_costs,WAF,0,0.00810646,0.0105724,0.010205,0.0090005,0.00930756,0.00966033,0.00834195,0.0071479,0.00819344,0.0107659,0.0136149,0.016395,0.0190025,0.0213971,0.0235235,0.0252069,0.0262318,0.0263919,0.0255931,0.0239207,0.0214944,0.018414,0.0147947,0.0107908,0.00661322,0.00263985
rel_abatement_costs,EAF,0,0.00162885,0.00229827,0.00251911,0.00246388,0.0024467,0.00253739,0.00273941,0.00310263,0.00369587,0.00460397,0.00588748,0.00750698,0.00933179,0.0110185,0.0122781,0.0131794,0.0137969,0.0139842,0.0136278,0.012775,0.011502,0.00986384,0.00792484,0.00577459,0.00353294,0.00140686
rel_abatement_costs,SAF,0,0.00969413,0.0398255,0.0452387,0.0482782,0.0529763,0.0582748,0.0623962,0.0649548,0.066045,0.0661327,0.065709,0.0649624,0.0639804,0.0627391,0.0611663,0.0591248,0.0564705,0.0530774,0.0488768,0.0439299,0.0383206,0.0321153,0.0254047,0.0183412,0.0111801,0.00446234
rel_abatement_costs,WEU,0,0.00232875,0.0158658,0.0301176,0.0315569,0.0338806,0.0367708,0.039498,0.0414135,0.042177,0.0424549,0.0428063,0.0424972,0.0409621,0.0392066,0.0381141,0.0371111,0.0355325,0.0333467,0.0306499,0.0274886,0.0239081,0.0199703,0.0157502,0.0113474,0.00691509,0.00277002
rel_abatement_costs,CEU,0,0.00258399,0.0163178,0.0298936,0.0336548,0.0366533,0.0391788,0.0415761,0.0435428,0.0446991,0.0450874,0.0447797,0.0434716,0.0410491,0.0384928,0.0366749,0.0350591,0.0329811,0.0304544,0.027616,0.0244931,0.0211003,0.0174812,0.0136915,0.00980485,0.00594263,0.00236818
rel_abatement_costs,TUR,0,0.0136099,0.0180198,0.0199729,0.0210227,0.0221551,0.0237079,0.0256402,0.0274826,0.0287739,0.0295523,0.0299854,0.0302212,0.0302939,0.0298355,0.02857,0.0268271,0.0249482,0.0228939,0.0205919,0.0180931,0.0154573,0.0127141,0.00989483,0.0070489,0.0042569,0.00169478
rel_abatement_costs,UKR,0,0.0079878,0.025697,0.0322505,0.0384582,0.0420529,0.04454,0.0479323,0.0509318,0.0518047,0.0513556,0.0508563,0.0502855,0.049389,0.048369,0.0474057,0.0462139,0.0444682,0.0420546,0.0389396,0.0351699,0.0308112,0.0259222,0.0205826,0.0149209,0.00914334,0.00367896
rel_abatement_costs,STAN,0,0.0121973,0.0155543,0.0178341,0.0188327,0.0188888,0.0192153,0.020745,0.0221873,0.0223101,0.0228596,0.0254409,0.0279221,0.0281145,0.0269607,0.0257745,0.0245471,0.0230374,0.0212447,0.0192195,0.0169931,0.014594,0.0120556,0.00941633,0.00672753,0.00407097,0.00162203
rel_abatement_costs,RUS,0,0.0203786,0.0412454,0.047047,0.0504068,0.0521794,0.0531745,0.0540214,0.0551825,0.056669,0.0569045,0.0546629,0.0516885,0.0497827,0.0481234,0.0456429,0.0425746,0.0393133,0.0358273,0.0320477,0.0280391,0.0238729,0.0195858,0.0152166,0.0108297,0.00653789,0.00260339
rel_abatement_costs,ME,0,0.0120812,0.0212324,0.0234877,0.0253324,0.0265974,0.0276866,0.0288999,0.0299994,0.0307171,0.0310745,0.0311842,0.0312562,0.0314077,0.0313712,0.0308913,0.0300097,0.0287837,0.0271279,0.0249849,0.0224171,0.0195004,0.0162885,0.0128421,0.00924747,0.00563316,0.0022566
rel_abatement_costs,INDIA,0,0.00534616,0.00720362,0.00889198,0.0105979,0.0126537,0.0149821,0.0173777,0.0198124,0.0222494,0.0243876,0.0259529,0.0270991,0.0280121,0.0285323,0.0284938,0.0280297,0.0272694,0.0260885,0.0243628,0.0221312,0.0194626,0.0164012,0.0130081,0.00938798,0.00570171,0.00225743
rel_abatement_costs,KOR,0,0.00754841,0.035621,0.0614393,0.0640504,0.0659821,0.0675957,0.0686332,0.0689555,0.0684483,0.0668633,0.0640608,0.060529,0.0569058,0.0535592,0.0506275,0.0477065,0.0443749,0.0406274,0.0365502,0.0321827,0.0275547,0.0227089,0.0177022,0.0126211,0.00761603,0.00302044
rel_abatement_costs,CHN,0,0.00591988,0.0246692,0.051089,0.0617388,0.0657663,0.0687533,0.0704154,0.0706724,0.0695502,0.0670211,0.0632108,0.0589228,0.0550455,0.0517339,0.0488439,0.045955,0.0426751,0.0390054,0.035036,0.030808,0.0263493,0.0216997,0.0169116,0.0120631,0.00729063,0.00290139
rel_abatement_costs,SEAS,0,0.011467,0.0146575,0.0169108,0.0181919,0.0189418,0.0199287,0.0217096,0.0236991,0.0252296,0.0266823,0.0284119,0.0295121,0.0292251,0.0285866,0.0286312,0.0288226,0.028454,0.0274343,0.0258093,0.0236066,0.0208667,0.0176507,0.0140425,0.0101625,0.00618953,0.00245957
rel_abatement_costs,INDO,0,0.0100137,0.0194978,0.022789,0.0253022,0.0266424,0.0277395,0.0296499,0.0321383,0.034564,0.0363361,0.0370786,0.0373177,0.0376473,0.0378679,0.037656,0.0370265,0.036021,0.0344726,0.0322286,0.0293277,0.0258467,0.0218344,0.0173645,0.0125705,0.00766264,0.00304829
rel_abatement_costs,JAP,0,0.00141382,0.0102297,0.0332417,0.0558381,0.0585892,0.0614811,0.0642096,0.06615,0.066734,0.065941,0.0640622,0.0620125,0.0605835,0.0593203,0.0575978,0.0554317,0.0529202,0.0498662,0.0460687,0.0415587,0.0364103,0.0306555,0.0243571,0.0176579,0.0108073,0.00433154
rel_abatement_costs,OCE,0,0.00104306,0.00806494,0.0306651,0.0634642,0.0898529,0.0866559,0.0778801,0.0719024,0.0745737,0.0771792,0.072134,0.0652259,0.0627125,0.0624114,0.0612694,0.0592182,0.0566365,0.0533352,0.049135,0.0441383,0.0384771,0.0322288,0.0254878,0.0184084,0.0112392,0.00450368
rel_abatement_costs,RSAS,0,0.00152624,0.00215183,0.00278843,0.00347288,0.00429943,0.00535288,0.00667024,0.00814117,0.00964128,0.0111953,0.0128434,0.0145321,0.0161882,0.017772,0.0192296,0.0204255,0.0211908,0.0213362,0.0207436,0.0194549,0.0175496,0.0150928,0.0121695,0.00890532,0.00547586,0.00219434
rel_abatement_costs,RSAF,0,0.00506509,0.00583752,0.00854779,0.0107648,0.0111861,0.0075087,0.00715784,0.00702794,0.00793594,0.00956443,0.0115063,0.0133522,0.0148145,0.0160772,0.0173295,0.0183698,0.0189353,0.0188982,0.0182215,0.0169569,0.0151792,0.0129593,0.01038,0.00754917,0.0046142,0.00183749
carbonprice,CAN,0,0.173594,0.570107,0.997794,1.01684,1.03579,1.05128,1.05924,1.0656,1.07615,1.08913,1.10161,1.11065,1.11393,1.11124,1.10256,1.08651,1.06086,1.02249,0.969576,0.903052,0.823695,0.731103,0.624302,0.50177,0.36063,0.195857
carbonprice,USA,0,0.103062,0.369776,0.792191,1.1995,1.19618,1.1906,1.18278,1.17371,1.16379,1.15076,1.13271,1.10948,1.08133,1.04859,1.01134,0.96934,0.922046,0.868155,0.806867,0.73862,0.663647,0.58146,0.491119,0.391168,0.279128,0.150889
carbonprice,MEX,0,0.123659,0.397416,0.4976,0.533447,0.570754,0.610618,0.652207,0.694092,0.734811,0.773439,0.809263,0.841466,0.869211,0.891415,0.906749,0.913879,0.910962,0.893969,0.860128,0.810535,0.746395,0.667545,0.573308,0.462669,0.333373,0.181187
carbonprice,RCAM,0,0.17801,0.332907,0.382208,0.429836,0.479592,0.532376,0.587631,0.644869,0.703433,0.762207,0.820005,0.875533,0.927421,0.974207,1.01403,1.04409,1.06083,1.0584,1.03275,0.985121,0.916989,0.828012,0.717202,0.583208,0.423067,0.231219
carbonprice,BRA,0,0.0421357,0.138985,0.259509,0.365329,0.429179,0.450322,0.474581,0.499826,0.523142,0.542744,0.557955,0.571379,0.585522,0.597417,0.603305,0.604099,0.600885,0.590559,0.570054,0.539494,0.499319,0.44896,0.387577,0.314268,0.227373,0.123942
carbonprice,RSAM,0,0.0751012,0.188781,0.301368,0.42973,0.510829,0.543352,0.580194,0.618619,0.654138,0.685617,0.713501,0.738571,0.761076,0.778941,0.789976,0.79427,0.791439,0.777755,0.750185,0.70925,0.655664,0.588924,0.508091,0.411964,0.298243,0.162828
carbonprice,NAF,0,0.208961,0.248746,0.28537,0.319903,0.354501,0.38994,0.426022,0.462409,0.498402,0.532162,0.562108,0.587692,0.608449,0.623815,0.633315,0.636741,0.633242,0.61991,0.594713,0.558499,0.512245,0.455977,0.389418,0.312147,0.223033,0.119892
