Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
SLR_damages,UKR,0.000885731,0.0010455,0.00121437,0.0013899,0.00157007,0.00175364,0.00193975,0.00212763,0.00231657,0.00250602,0.00269552,0.00288466,0.00307305,0.00326028,0.00344602,0.00362994,0.0038117,0.00399099,0.00416762,0.00434155,0.00451296,0.00468229,0.00485024,0.00501786,0.00518658,0.00535834,0.00553585
SLR_damages,STAN,0.000885731,0.0010455,0.00121437,0.0013899,0.00157007,0.00175364,0.00193975,0.00212763,0.00231657,0.00250602,0.00269552,0.00288466,0.00307305,0.00326028,0.00344602,0.00362994,0.0038117,0.00399099,0.00416762,0.00434155,0.00451296,0.00468229,0.00485024,0.00501786,0.00518658,0.00535834,0.00553585
SLR_damages,RUS,0.000885731,0.0010455,0.00121437,0.0013899,0.00157007,0.00175364,0.00193975,0.00212763,0.00231657,0.00250602,0.00269552,0.00288466,0.00307305,0.00326028,0.00344602,0.00362994,0.0038117,0.00399099,0.00416762,0.00434155,0.00451296,0.00468229,0.00485024,0.00501786,0.00518658,0.00535834,0.00553585
SLR_damages,ME,0.00383912,0.00453161,0.00526358,0.0060244,0.00680532,0.00760098,0.00840767,0.00922202,0.010041,0.0108621,0.0116835,0.0125033,0.0133199,0.0141314,0.0149365,0.0157337,0.0165215,0.0172986,0.0180642,0.0188181,0.019561,0.020295,0.021023,0.0217495,0.0224808,0.0232252,0.0239947
SLR_damages,INDIA,0.00153418,0.00181091,0.00210342,0.00240746,0.00271952,0.00303748,0.00335985,0.00368528,0.00401255,0.00434069,0.00466893,0.00499655,0.00532284,0.00564716,0.00596888,0.00628744,0.00660227,0.00691283,0.00721877,0.00752003,0.00781693,0.00811022,0.00840114,0.00869147,0.0089837,0.00928121,0.00958869
SLR_damages,KOR,0.00432943,0.00511035,0.00593581,0.0067938,0.00767445,0.00857173,0.00948145,0.0103998,0.0113233,0.0122494,0.0131756,0.0141002,0.015021,0.0159362,0.0168441,0.0177431,0.0186315,0.0195079,0.0203712,0.0212214,0.0220592,0.0228869,0.0237079,0.0245272,0.0253519,0.0261914,0.0270591
SLR_damages,CHN,0.0031083,0.00366896,0.0042616,0.00487759,0.00550985,0.00615405,0.00680718,0.0074665,0.00812956,0.00879439,0.00945941,0.0101232,0.0107843,0.0114413,0.0120932,0.0127386,0.0133764,0.0140056,0.0146255,0.0152358,0.0158374,0.0164316,0.017021,0.0176092,0.0182013,0.0188041,0.019427
SLR_damages,SEAS,0.0115265,0.0136056,0.0158032,0.0180875,0.0204321,0.022821,0.025243,0.027688,0.0301468,0.0326121,0.0350782,0.0375397,0.0399912,0.0424278,0.0448449,0.0472384,0.0496037,0.0519369,0.0542355,0.0564989,0.0587296,0.0609331,0.0631188,0.0653001,0.0674957,0.0697309,0.072041
SLR_damages,INDO,0.0115265,0.0136056,0.0158032,0.0180875,0.0204321,0.022821,0.025243,0.027688,0.0301468,0.0326121,0.0350782,0.0375397,0.0399912,0.0424278,0.0448449,0.0472384,0.0496037,0.0519369,0.0542355,0.0564989,0.0587296,0.0609331,0.0631188,0.0653001,0.0674957,0.0697309,0.072041
SLR_damages,JAP,0.00418993,0.0049457,0.00574456,0.0065749,0.00742718,0.00829554,0.00917595,0.0100647,0.0109585,0.0118547,0.0127511,0.0136459,0.014537,0.0154227,0.0163013,0.0171714,0.0180312,0.0188793,0.0197149,0.0205376,0.0213485,0.0221495,0.022944,0.0237369,0.024535,0.0253475,0.0261873
SLR_damages,OCE,0.002694,0.00317993,0.00369357,0.00422746,0.00477545,0.00533378,0.00589985,0.0064713,0.00704597,0.00762219,0.00819857,0.00877386,0.00934684,0.00991633,0.0104813,0.0110407,0.0115935,0.0121388,0.0126761,0.0132051,0.0137264,0.0142414,0.0147523,0.0152621,0.0157753,0.0162977,0.0168376
SLR_damages,RSAS,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234,0.00121234
SLR_damages,RSAF,-0.000785592,-0.000927294,-0.00107708,-0.00123276,-0.00139256,-0.00155537,-0.00172044,-0.00188708,-0.00205466,-0.00222269,-0.00239077,-0.00255853,-0.00272561,-0.00289168,-0.00305642,-0.00321955,-0.00338076,-0.00353978,-0.00369644,-0.0038507,-0.00400273,-0.00415292,-0.00430189,-0.00445055,-0.00460019,-0.00475253,-0.00490998
LBD_factor,Global,0.999998,0.786898,0.638135,0.546448,0.487117,0.445138,0.413178,0.387886,0.36735,0.350133,0.335253,0.322141,0.31047,0.300011,0.290557,0.281905,0.273919,0.266539,0.259747,0.253536,0.247897,0.24282,0.238294,0.234323,0.230927,0.228165,0.226198
LOT_factor,Global,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
learning_factor,Global,0.999998,0.786898,0.638135,0.546448,0.487117,0.445138,0.413178,0.387886,0.36735,0.350133,0.335253,0.322141,0.31047,0.300011,0.290557,0.281905,0.273919,0.266539,0.259747,0.253536,0.247897,0.24282,0.238294,0.234323,0.230927,0.228165,0.226198
abatement_costs,CAN,0,0.00802064,0.0558888,0.114823,0.130225,0.136279,0.14064,0.153916,0.173848,0.193905,0.208921,0.215078,0.214843,0.213279,0.215958,0.226468,0.239191,0.246932,0.247799,0.241573,0.228235,0.207915,0.180951,0.147971,0.110059,0.0689615,0.0282621
abatement_costs,USA,0,0.0388872,0.283966,0.961399,1.50887,1.63242,1.74142,1.828,1.89058,1.92971,1.94714,1.94866,1.94996,1.96154,1.9649,1.94061,1.89209,1.82447,1.73108,1.60649,1.45374,1.2767,1.07754,0.859046,0.625933,0.386058,0.156678
abatement_costs,MEX,0,0.00659384,0.0410378,0.0553448,0.0712676,0.0869796,0.103716,0.124203,0.149174,0.178028,0.208083,0.235891,0.261224,0.285594,0.311609,0.341205,0.370649,0.394177,0.406981,0.405669,0.389926,0.360305,0.317195,0.261621,0.195768,0.123122,0.0505091
abatement_costs,RCAM,0,0.00553254,0.0123402,0.017581,0.0242928,0.0341622,0.0487355,0.0693122,0.0958866,0.127328,0.162706,0.201103,0.242399,0.286635,0.332297,0.377138,0.419536,0.457052,0.482859,0.490426,0.478872,0.448822,0.400253,0.333974,0.252546,0.160354,0.0663237
abatement_costs,BRA,0,0.00603969,0.0426195,0.1331,0.242778,0.291234,0.323039,0.329909,0.320343,0.31471,0.336275,0.398532,0.456485,0.458506,0.437654,0.44577,0.469873,0.481404,0.477923,0.463555,0.4376,0.398688,0.34722,0.284365,0.211908,0.133005,0.0545587
abatement_costs,RSAM,0,0.0126818,0.0597158,0.131459,0.224511,0.302872,0.388706,0.438298,0.469585,0.528008,0.61511,0.711874,0.79847,0.858437,0.904039,0.95425,1.00274,1.0352,1.0426,1.01982,0.966707,0.884253,0.773179,0.635374,0.47498,0.299144,0.123183
abatement_costs,NAF,0,0.00653141,0.0104884,0.0150228,0.0199165,0.0253202,0.0322245,0.0421407,0.0552481,0.0707155,0.0871574,0.103054,0.118744,0.135182,0.151971,0.168219,0.183206,0.195772,0.203193,0.203042,0.195173,0.180056,0.157964,0.12954,0.0961248,0.0597527,0.0241083
abatement_costs,WAF,0,0.009877,0.0181229,0.0239557,0.0286776,0.040096,0.0558628,0.0641194,0.0722416,0.107594,0.181222,0.289581,0.433797,0.61626,0.84054,1.10662,1.39567,1.67397,1.8969,2.02553,2.04986,1.97009,1.78618,1.50429,1.14069,0.721473,0.294701
abatement_costs,EAF,0,0.000867258,0.00169566,0.00252634,0.00335089,0.00451422,0.00631006,0.00908614,0.0135753,0.0210857,0.0338248,0.0549662,0.0877279,0.134547,0.193943,0.261094,0.332385,0.403219,0.462073,0.497239,0.505759,0.487783,0.443156,0.373425,0.282956,0.178638,0.0727599
abatement_costs,SAF,0,0.00796057,0.0306641,0.0392299,0.0486002,0.061244,0.0765919,0.0924273,0.107615,0.121518,0.134125,0.145784,0.156598,0.166534,0.175155,0.182,0.186994,0.189752,0.188744,0.182646,0.171496,0.155601,0.135078,0.110232,0.0818073,0.0510938,0.0208146
abatement_costs,WEU,0,0.0358352,0.263176,0.405503,0.465244,0.548703,0.653528,0.768463,0.880784,0.979715,1.0737,1.17296,1.25672,1.30358,1.33918,1.3937,1.45009,1.4809,1.47492,1.42786,1.34029,1.21415,1.05157,0.856204,0.634456,0.39637,0.162184
abatement_costs,CEU,0,0.00731746,0.0521045,0.0794994,0.0993464,0.118725,0.137975,0.158346,0.179078,0.198509,0.21524,0.22795,0.234532,0.233901,0.231314,0.232378,0.234179,0.232041,0.224935,0.212998,0.196366,0.175204,0.149815,0.120699,0.0886504,0.0549651,0.0223439
abatement_costs,TUR,0,0.0173374,0.02554,0.0329822,0.0400143,0.0482864,0.0586641,0.071408,0.0855031,0.099341,0.112418,0.124776,0.136749,0.148331,0.157327,0.161542,0.162272,0.161189,0.157199,0.149087,0.137209,0.122159,0.104218,0.0837411,0.0613488,0.0379696,0.0154343
abatement_costs,UKR,0,0.00492244,0.0138553,0.0204434,0.0280944,0.0348171,0.0413878,0.0498284,0.059198,0.0672401,0.0737975,0.0798551,0.0855247,0.0905606,0.0951918,0.0996943,0.10362,0.106182,0.106457,0.103733,0.0979914,0.0893715,0.0779392,0.0638803,0.0476313,0.029929,0.0123061
abatement_costs,STAN,0,0.00713738,0.0117952,0.0165418,0.0205206,0.0234444,0.0265386,0.0313954,0.036671,0.0404114,0.045238,0.0545269,0.0644303,0.0696675,0.0716065,0.0732315,0.0745011,0.0745579,0.0729533,0.0695072,0.0643138,0.0575199,0.0492548,0.0397039,0.029163,0.0180818,0.00735506
abatement_costs,RUS,0,0.0709525,0.124207,0.161834,0.193074,0.217458,0.238569,0.261257,0.289066,0.322759,0.350476,0.359865,0.361137,0.368217,0.37607,0.376135,0.369681,0.359516,0.343991,0.321346,0.29227,0.257764,0.218313,0.174516,0.127426,0.0787276,0.0319962
abatement_costs,ME,0,0.0550494,0.0865993,0.114294,0.14452,0.175315,0.20836,0.246285,0.288185,0.33166,0.375222,0.418421,0.463723,0.513369,0.562985,0.606572,0.642536,0.66912,0.679103,0.666313,0.631295,0.576037,0.501652,0.409995,0.304549,0.190552,0.078035
abatement_costs,INDIA,0,0.0364952,0.0657941,0.104238,0.155559,0.228618,0.327413,0.451911,0.604477,0.786348,0.985623,1.18451,1.38196,1.58149,1.76746,1.92119,2.04826,2.15446,2.21344,2.19725,2.10402,1.93824,1.70097,1.39694,1.03869,0.646919,0.26122
abatement_costs,KOR,0,0.0168617,0.0904399,0.130471,0.148737,0.165539,0.181075,0.194188,0.204187,0.210559,0.212669,0.210174,0.204498,0.197656,0.190777,0.184391,0.177499,0.168828,0.158074,0.14528,0.130557,0.114012,0.0957712,0.07604,0.0551875,0.033887,0.013671
abatement_costs,CHN,0,0.197604,1.02168,2.04724,2.5198,2.96515,3.35244,3.6336,3.80968,3.89454,3.87659,3.75216,3.57102,3.39418,3.23861,3.10131,2.95927,2.78861,2.58739,2.35944,2.10637,1.8292,1.5297,1.21075,0.877309,0.538871,0.218123
abatement_costs,SEAS,0,0.0315085,0.0503112,0.0702788,0.0900764,0.11072,0.13605,0.171242,0.213987,0.258631,0.307977,0.366225,0.421551,0.459371,0.49141,0.535414,0.584225,0.623144,0.64446,0.643745,0.61998,0.573415,0.50458,0.415287,0.309407,0.193156,0.0782757
abatement_costs,INDO,0,0.0239827,0.0448828,0.0662939,0.0902955,0.114279,0.140301,0.173796,0.215006,0.260355,0.304595,0.342524,0.377101,0.413748,0.449946,0.481035,0.507037,0.527918,0.537793,0.530674,0.506105,0.464982,0.407462,0.334527,0.248951,0.155409,0.0630327
abatement_costs,JAP,0,0.00640656,0.0484309,0.162433,0.213381,0.233175,0.255401,0.278741,0.300055,0.315859,0.324886,0.327627,0.32875,0.332914,0.337829,0.339822,0.338809,0.335112,0.326657,0.311289,0.288938,0.259965,0.22436,0.182398,0.135092,0.084362,0.0344507
abatement_costs,OCE,0,0.00139743,0.0121959,0.0516874,0.118192,0.145237,0.155853,0.154928,0.158062,0.181355,0.206772,0.21133,0.20769,0.215936,0.231313,0.243501,0.25182,0.257244,0.257409,0.250011,0.235243,0.213753,0.185776,0.15178,0.112821,0.0706548,0.0289281
abatement_costs,RSAS,0,0.00196098,0.00364605,0.00608359,0.00965794,0.0151548,0.0236878,0.0366624,0.0550673,0.0795782,0.111733,0.153487,0.205679,0.268454,0.342591,0.427973,0.519559,0.607998,0.678954,0.718932,0.724154,0.694327,0.628937,0.529684,0.401972,0.254702,0.104417
abatement_costs,RSAF,0,0.00230072,0.00342086,0.00634827,0.0102395,0.0142483,0.011789,0.0152722,0.019539,0.0284998,0.0438971,0.0666926,0.0964371,0.131643,0.174161,0.226696,0.284934,0.340235,0.383784,0.408511,0.412415,0.395417,0.357625,0.300441,0.227243,0.143351,0.0584021
area_under_MAC,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,MEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RCAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,NAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,WAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,EAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,WEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,UKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,STAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,INDIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,KOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,SEAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,INDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,JAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,OCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_abatement_costs,CAN,0,0.00474503,0.0301804,0.0566337,0.0587864,0.0566172,0.0541,0.0550975,0.0579042,0.0598823,0.0598087,0.0572489,0.0533903,0.0497021,0.0473741,0.0469111,0.0468842,0.0458935,0.0439007,0.0411175,0.0375683,0.0332639,0.0282707,0.0226803,0.0166186,0.0102986,0.004194
rel_abatement_costs,USA,0,0.00212336,0.0141183,0.04436,0.0654503,0.0670094,0.0679258,0.0678986,0.0669012,0.065045,0.0626497,0.0600886,0.057811,0.0560433,0.054244,0.0519024,0.0490722,0.0458787,0.0422928,0.0382908,0.0339265,0.0292544,0.0243095,0.0191341,0.0138002,0.00844612,0.00341174
rel_abatement_costs,MEX,0,0.00288765,0.015517,0.0182777,0.0207269,0.0224028,0.0237773,0.0254696,0.0275002,0.02965,0.0314477,0.0324811,0.0329091,0.0330549,0.033245,0.03365,0.0339041,0.0335999,0.0326041,0.0308801,0.0284566,0.0253814,0.021703,0.0174907,0.0128565,0.0079821,0.00325176
rel_abatement_costs,RCAM,0,0.00455431,0.00843394,0.0101102,0.0118556,0.014226,0.0174332,0.0214569,0.0258565,0.0300803,0.0338707,0.0371036,0.0398642,0.0422503,0.044132,0.045364,0.0459795,0.0459813,0.0451088,0.043136,0.0400932,0.0360633,0.0310928,0.0252574,0.0187074,0.0117007,0.00479923
rel_abatement_costs,BRA,0,0.00190812,0.0117386,0.0328011,0.0544039,0.0597578,0.0610078,0.0576189,0.0520237,0.0478019,0.0479684,0.0535459,0.0579861,0.0552778,0.0501969,0.0487071,0.0489623,0.0479073,0.0456157,0.0427135,0.0391441,0.0347711,0.0296452,0.0238638,0.0175432,0.0109002,0.004445
rel_abatement_costs,RSAM,0,0.00352441,0.0140648,0.0266915,0.0398147,0.047366,0.0540509,0.0545569,0.0526445,0.0536476,0.0570206,0.060602,0.0627606,0.0625771,0.0614023,0.0606669,0.0598524,0.0581581,0.0554777,0.0518681,0.0473501,0.041949,0.0357141,0.0287238,0.0211126,0.0131307,0.00536753
rel_abatement_costs,NAF,0,0.0036447,0.00462515,0.00540571,0.00598221,0.00644633,0.00704173,0.00798976,0.00917158,0.0103666,0.0114038,0.0121726,0.0127747,0.0133358,0.0138338,0.0142109,0.0144205,0.0144089,0.0140916,0.0134096,0.0123826,0.0110466,0.00942902,0.00756812,0.00552608,0.00339738,0.00136396
rel_abatement_costs,WAF,0,0.0058779,0.00779723,0.00761994,0.00681924,0.00718168,0.00759393,0.00667517,0.00582051,0.00679021,0.00907915,0.0116794,0.0143001,0.0168455,0.0192728,0.021522,0.0234148,0.0247256,0.0252295,0.0248023,0.0234945,0.0213937,0.018572,0.0151214,0.011179,0.00694706,0.00281374
rel_abatement_costs,EAF,0,0.00117435,0.00168444,0.00186984,0.00185676,0.00187821,0.00198494,0.00218263,0.00251669,0.00305101,0.00386691,0.00502985,0.00652174,0.00824179,0.00989132,0.0112007,0.0122129,0.0129801,0.0133497,0.0131946,0.012541,0.0114462,0.00994925,0.00810172,0.00598408,0.00371225,0.00149974
rel_abatement_costs,SAF,0,0.00973796,0.0314717,0.0346017,0.0375286,0.0419723,0.0470501,0.0512706,0.0542565,0.0560297,0.0569442,0.0574008,0.0575531,0.0574719,0.0571301,0.0564552,0.0553112,0.0535446,0.0510053,0.047595,0.0433453,0.0383121,0.0325354,0.0260828,0.0190888,0.0118006,0.00478014
rel_abatement_costs,WEU,0,0.00233926,0.0159815,0.0228645,0.0243373,0.0266313,0.029465,0.0322385,0.0344014,0.0356311,0.0364549,0.0373435,0.0376486,0.036837,0.035785,0.0353057,0.0348847,0.0338885,0.0322609,0.0300708,0.0273456,0.024113,0.0204194,0.0163275,0.0119289,0.00737522,0.00299985
rel_abatement_costs,CEU,0,0.00259565,0.0164368,0.0226289,0.0259036,0.0287556,0.0313235,0.033846,0.0360685,0.0376543,0.0386038,0.0389474,0.03839,0.0367939,0.035015,0.0338568,0.032845,0.0313545,0.0293758,0.0270217,0.0243071,0.0212352,0.0178394,0.0141677,0.0102894,0.00632692,0.00255988
rel_abatement_costs,TUR,0,0.0106767,0.0134336,0.015089,0.0161317,0.0173233,0.0188953,0.0208172,0.0227155,0.0241964,0.0252693,0.0260597,0.0266853,0.02717,0.0271716,0.0264134,0.0251746,0.0237606,0.0221247,0.0201873,0.0179897,0.015585,0.0129981,0.010257,0.00741004,0.00454011,0.00183538
rel_abatement_costs,UKR,0,0.00802388,0.0191375,0.0244166,0.0296457,0.0330632,0.0357019,0.0391448,0.0423448,0.0438068,0.0441356,0.0443951,0.0445709,0.0444358,0.0441645,0.0439208,0.0434409,0.0424056,0.0406772,0.0381935,0.0349748,0.0310628,0.0264935,0.0213275,0.015679,0.00974853,0.00398363
rel_abatement_costs,STAN,0,0.00890643,0.0115733,0.0134602,0.0144408,0.0147519,0.0152865,0.0168038,0.0182914,0.0187105,0.0194978,0.0220653,0.0246148,0.0251771,0.0245184,0.0237994,0.0230113,0.0219223,0.0205172,0.0188323,0.01689,0.0147113,0.0123234,0.00976068,0.00707243,0.00434207,0.0017567
rel_abatement_costs,RUS,0,0.0204709,0.0311265,0.0360458,0.0392438,0.0413591,0.0429017,0.044339,0.0460599,0.0480871,0.0490543,0.0478291,0.045888,0.044842,0.043977,0.0423101,0.0400314,0.0374941,0.0346552,0.031435,0.0278865,0.0240724,0.020023,0.0157727,0.011384,0.00697289,0.00281952
rel_abatement_costs,ME,0,0.0121358,0.0158989,0.0178297,0.0195339,0.0208897,0.0221501,0.0235363,0.0248578,0.0258846,0.026619,0.0271446,0.0276391,0.0282078,0.0286098,0.028601,0.028202,0.0274499,0.0262456,0.024515,0.0223022,0.0196685,0.0166547,0.0133119,0.00972017,0.00600703,0.00244349
rel_abatement_costs,INDIA,0,0.00387046,0.00531163,0.0066497,0.00805406,0.00980121,0.0118282,0.013972,0.0162111,0.0185157,0.020629,0.0223016,0.0236467,0.0248141,0.025652,0.0259945,0.0259455,0.0256101,0.0248541,0.0235384,0.0216803,0.0193292,0.0165118,0.0132748,0.00971226,0.00598151,0.00240265
rel_abatement_costs,KOR,0,0.00758251,0.0358814,0.0470849,0.0498688,0.0523158,0.0545686,0.0563555,0.0575404,0.0580039,0.0575072,0.0558955,0.0535657,0.0510702,0.0487422,0.04672,0.0446433,0.0421133,0.0391028,0.0356737,0.0318508,0.0276511,0.0231057,0.0182631,0.0132052,0.00808429,0.00325514
rel_abatement_costs,CHN,0,0.00594662,0.0248494,0.0432338,0.0480548,0.0521826,0.0555754,0.0579041,0.0590604,0.0590265,0.0577318,0.0552406,0.0522313,0.0494936,0.0471827,0.0451844,0.0431219,0.0406228,0.0376665,0.0343198,0.0306095,0.0265522,0.0221772,0.0175296,0.012684,0.00777963,0.0031445
rel_abatement_costs,SEAS,0,0.00833668,0.0108541,0.0126999,0.0138808,0.014726,0.0157885,0.0175165,0.0194614,0.0210719,0.022654,0.0245115,0.0258586,0.0259949,0.0258053,0.0262272,0.0267891,0.0268291,0.026235,0.0250239,0.023201,0.0207854,0.0178183,0.0143665,0.0105387,0.00650858,0.00262437
rel_abatement_costs,INDO,0,0.010059,0.0144681,0.0171628,0.0193708,0.0207846,0.0220502,0.0239989,0.0264704,0.0289491,0.0309261,0.0320494,0.0327451,0.0335268,0.0342178,0.0345176,0.0344269,0.0339695,0.0329666,0.0312461,0.0288205,0.0257423,0.0220383,0.0177626,0.0130343,0.00805702,0.0032525
rel_abatement_costs,JAP,0,0.0014202,0.0103042,0.033632,0.0432641,0.0462519,0.0494515,0.0525741,0.0550861,0.0564723,0.0566642,0.0558706,0.0548747,0.0543904,0.0540243,0.0532037,0.0519299,0.0502809,0.0480474,0.0450068,0.0411616,0.036558,0.0312025,0.0251337,0.0184765,0.011472,0.00466825
rel_abatement_costs,OCE,0,0.00104776,0.00812372,0.0310257,0.0644865,0.0721628,0.0707421,0.0645043,0.0604291,0.0636625,0.0668857,0.0633678,0.0580618,0.0565905,0.0570983,0.0568229,0.0556694,0.0539629,0.0514973,0.0480695,0.0437497,0.038641,0.0327954,0.0262845,0.0192453,0.0119186,0.00484862
rel_abatement_costs,RSAS,0,0.0011015,0.00157941,0.00207399,0.00262407,0.00331095,0.00420266,0.00533607,0.0066327,0.00799596,0.00944775,0.0110246,0.0126834,0.0143608,0.0160207,0.0176109,0.0189985,0.0200104,0.0204448,0.0201613,0.0191733,0.0175341,0.0152859,0.0124939,0.00926955,0.00578135,0.00235166
rel_abatement_costs,RSAF,0,0.00366903,0.00429733,0.00637351,0.00814931,0.00885661,0.0056832,0.00571817,0.00571446,0.0065666,0.00805173,0.00985182,0.0116231,0.0131066,0.0144535,0.0158286,0.0170405,0.0178291,0.0180518,0.0176496,0.0166505,0.0151072,0.0130717,0.0106111,0.00782239,0.00484801,0.00195872
carbonprice,CAN,0,0.174378,0.574251,0.846946,0.873596,0.900657,0.924555,0.941893,0.957741,0.977092,0.998358,1.01891,1.03623,1.04829,1.0549,1.05593,1.04975,1.03389,1.00502,0.961068,0.902644,0.830241,0.743152,0.64005,0.518982,0.376461,0.206491
carbonprice,USA,0,0.103527,0.372465,0.801445,1.03243,1.04311,1.05093,1.05557,1.05819,1.05938,1.05721,1.04996,1.03748,1.01997,0.997609,0.970384,0.937987,0.899788,0.854359,0.800736,0.739192,0.669795,0.591874,0.504268,0.405234,0.291867,0.159351
carbonprice,MEX,0,0.124217,0.378134,0.414504,0.449937,0.487994,0.528977,0.572074,0.616093,0.659714,0.702019,0.742265,0.779656,0.813363,0.84229,0.865035,0.880108,0.885474,0.876872,0.851189,0.809143,0.751597,0.678041,0.587425,0.478305,0.34785,0.190936
carbonprice,RCAM,0,0.178813,0.273278,0.317112,0.361054,0.408539,0.459841,0.514336,0.571617,0.631084,0.691701,0.75235,0.811793,0.868687,0.921544,0.968455,1.00654,1.03206,1.03889,1.02252,0.983706,0.923457,0.840961,0.73471,0.602753,0.441323,0.243617
carbonprice,BRA,0,0.0423258,0.139996,0.262541,0.350044,0.370906,0.394158,0.419939,0.446691,0.472122,0.494782,0.513973,0.53158,0.549663,0.565763,0.576493,0.582488,0.584582,0.579613,0.564361,0.538714,0.502887,0.456071,0.397152,0.324912,0.237269,0.130629
carbonprice,RSAM,0,0.07544,0.190154,0.304888,0.407335,0.4405,0.475274,0.513625,0.553627,0.591746,0.626808,0.658933,0.688661,0.716149,0.739492,0.756576,0.76732,0.771175,0.764276,0.743351,0.708631,0.660552,0.598305,0.520608,0.425851,0.311169,0.17159
carbonprice,NAF,0,0.168882,0.203611,0.236066,0.267785,0.30069,0.335035,0.37054,0.406934,0.443596,0.478831,0.511114,0.539857,0.564533,0.584492,0.599152,0.60817,0.610558,0.603257,0.58399,0.553317,0.511956,0.459689,0.395996,0.320194,0.230826,0.125234
carbonprice,WAF,0,0.0522533,0.0657835,0.0800759,0.0962636,0.115357,0.138146,0.165201,0.196379,0.230992,0.268393,0.307934,0.348402,0.388708,0.428382,0.466033,0.497002,0.516893,0.523336,0.515671,0.495218,0.463074,0.419429,0.364051,0.29637,0.214971,0.117246
